ID_Cliente,Nome_Completo,Idade,Sexo,CPF,Estado,Cidade,Região,Tempo_de_Casa,Perfil_Investidor,Patrimonio_Total,Renda_Fixa,Acoes,FIIs,Cripto,ETFs,Tesouro,Valor_Pago_Corretora,Ativo
11494,Ana Carolina Nascimento,64,Não Informado,92.3.616.605-98,SP,Rodrigues,Sudeste,9,Moderado,243653.66,21,30,10,0,10,5,1550.13,Inativo
11495,Nina Sales,22,Não Informado,99.1.440.609-20,PR,da Mota,Sul,16,Moderado,674920.3,28,26,26,6,15,20,2713.47,Ativo
11496,Dr. Juan Cardoso,63,Pendente,46.2.762.178-75,SP,Ramos das Pedras,Sudeste,3,Conservador,61534.62,20,40,31,7,5,30,491.13,Inativo
11497,Dr. Pedro Lucas Costa,25,F,31.2.844.663-61,SP,Fernandes do Sul,Sudeste,12,Moderado,379877.51,26,25,37,8,3,13,3259.54,Inativo
11498,João Vitor Correia,61,F,51.5.732.274-71,SP,da Paz,Sudeste,11,Arrojado,9244719.71,28,17,2,15,12,6,38350.19,Pendente
11499,Rafaela Fernandes,25,M,75.9.909.345-13,RJ,Porto da Serra,Sudeste,16,Arrojado,5276698.19,22,55,33,1,34,1,33303.18,Pendente
11500,Sra. Maria Vitória Carvalho,62,Pendente,54.5.147.163-08,SP,Pinto de Fogaça,Sudeste,15,Conservador,126463.19,33,16,1,0,11,37,446.84,Inativo
11501,Srta. Lara Castro,52,F,80.6.294.492-10,RO,Souza de Minas,Norte,13,Moderado,555096.81,21,1,34,6,6,17,1719.55,Pendente
11502,Maria Vitória Mendes,43,Não Informado,46.7.124.588-46,SP,Silva de Cardoso,Centro-Oeste,15,Arrojado,2001968.71,10,25,37,11,38,20,11140.3,Inativo
11503,Emanuel Silveira,74,F,64.5.979.590-84,RJ,Rodrigues,Sudeste,5,Moderado,471005.15,23,13,36,4,6,14,1144.04,Pendente
11504,Pedro Lucas Duarte,27,Não Informado,46.2.326.620-67,SP,Monteiro,Sudeste,3,Moderado,553559.22,21,38,0,3,18,4,3310.81,Inativo
11505,Luana Alves,50,Pendente,68.3.998.143-69,PA,da Mota de Goiás,Norte,11,Moderado,971803.5,16,32,19,3,19,14,3990.63,Inativo
11506,Amanda Teixeira,33,M,62.9.484.017-12,SP,Carvalho da Prata,Sudeste,15,Moderado,709589.71,5,14,7,8,0,2,6322.02,Ativo
11507,Nicole Nogueira,45,Não Informado,48.1.451.337-26,RJ,Novaes,Sudeste,17,Arrojado,5088041.3,2,11,25,30,13,9,11095.98,Ativo
11508,Olivia da Mata,24,Não Informado,03.7.379.779-68,SP,Vieira da Praia,Sudeste,13,Conservador,180892.72,37,0,17,3,14,28,1462.51,Ativo
11509,Dra. Ana Laura Campos,40,Não Informado,25.8.780.321-71,AM,da Mota,Norte,18,Moderado,482265.89,28,16,35,3,4,12,1554.91,Ativo
11510,Maria Sophia Pires,74,F,02.6.349.357-14,SP,Souza das Flores,Sudeste,13,Arrojado,6509217.32,4,13,7,2,23,1,17885.39,Inativo
11511,Olivia Araújo,33,Pendente,31.1.306.101-60,RS,Caldeira da Mata,Sul,19,Moderado,870350.0,28,12,39,7,2,9,3195.38,Ativo
11512,Caio Nogueira,31,M,78.6.801.489-03,PI,Novaes,Nordeste,6,Arrojado,5399858.71,27,48,17,4,6,0,11133.64,Ativo
11513,Melissa Castro,77,Não Informado,55.5.223.402-23,PR,Almeida,Sul,7,Moderado,486613.88,17,34,28,5,18,7,2964.08,Pendente
11514,Igor Gomes,54,F,36.2.580.132-95,MG,da Mota Verde,Sudeste,16,Conservador,40944.73,67,14,22,5,6,5,320.41,Ativo
11515,Pedro Lucas Alves,51,Não Informado,29.3.657.685-78,RJ,Silva do Sul,Sudeste,8,Moderado,347102.34,8,8,10,4,19,14,1172.28,Ativo
11516,Agatha Lopes,50,F,39.8.645.478-01,SC,Ferreira de Silveira,Sul,2,Moderado,286248.23,28,36,30,7,12,17,2800.59,Ativo
11517,Sra. Isabelly Souza,20,Não Informado,47.5.212.248-09,SP,Barros da Serra,Sudeste,4,Moderado,458750.56,7,25,35,5,6,19,4124.33,Ativo
11518,Elisa Santos,51,Não Informado,49.0.108.989-70,SP,Campos de da Rosa,Sudeste,19,Arrojado,9018844.02,15,17,13,28,4,6,44274.35,Ativo
11519,Maria Vitória da Conceição,19,Pendente,91.3.124.978-74,SP,Dias de Mendes,Sudeste,9,Conservador,147539.9,40,5,14,1,5,28,334.5,Ativo
11520,Vitor Gabriel Ferreira,69,F,32.8.647.938-14,RJ,Mendes da Prata,Sudeste,6,Arrojado,7296289.55,22,49,15,10,15,18,61161.74,Pendente
11521,Alexia Mendes,66,Não Informado,86.1.947.361-19,MG,da Paz de Caldeira,Sudeste,18,Conservador,20506.25,74,2,23,1,7,20,88.11,Ativo
11522,Sofia Martins,71,Não Informado,73.7.436.991-33,SP,Novaes,Sudeste,10,Arrojado,6817631.38,27,41,12,34,22,9,20820.57,Inativo
11523,Samuel Moraes,40,F,21.4.751.548-52,SP,Silveira de da Cunha,Sudeste,12,Conservador,182933.28,13,12,27,3,14,28,1703.93,Ativo
11524,João Lucas Nunes,25,Não Informado,49.1.536.953-64,SC,Dias das Pedras,Sul,6,Moderado,827805.74,28,4,13,11,21,4,5908.91,Inativo
11525,João Gabriel Correia,19,Pendente,45.3.524.607-62,SP,Silveira,Sudeste,11,Arrojado,3143112.74,4,27,28,21,19,11,25600.37,Inativo
11526,Catarina Pires,42,Pendente,23.9.045.838-67,RJ,Dias de Minas,Sudeste,8,Moderado,759829.45,12,16,14,6,5,4,1934.66,Ativo
11527,Eduardo da Paz,36,Pendente,31.1.707.396-52,SP,Novaes da Prata,Sudeste,12,Arrojado,8427678.54,1,8,12,15,2,19,69975.3,Ativo
11528,João Vitor Melo,36,M,95.9.493.508-12,MG,Barbosa de Caldeira,Sudeste,9,Arrojado,5366615.06,23,23,26,38,36,19,31029.51,Inativo
11529,Isaac Azevedo,45,Não Informado,83.3.610.989-71,RJ,Fogaça,Sudeste,11,Arrojado,7166530.61,3,32,12,27,28,19,41569.94,Inativo
11530,Kevin da Costa,49,Não Informado,56.7.721.342-06,RS,da Paz,Sul,12,Moderado,280289.36,13,22,25,8,11,8,1980.57,Ativo
11531,Dr. Diego Costa,66,Não Informado,45.1.401.898-87,SP,Ferreira,Sudeste,6,Conservador,109925.24,32,27,33,8,3,2,247.84,Ativo
11532,Erick Moura,72,Não Informado,72.3.604.817-89,MG,Carvalho de da Luz,Sudeste,10,Conservador,43718.22,21,18,26,0,7,47,203.01,Ativo
11533,Dr. Henrique Costela,78,Pendente,99.9.781.042-24,MT,das Neves,Centro-Oeste,4,Moderado,276338.76,16,20,2,3,16,18,638.37,Pendente
11534,Lara Almeida,67,F,81.3.581.513-18,SP,Santos da Serra,Sudeste,11,Arrojado,2115954.56,23,46,9,28,32,5,9797.67,Ativo
11535,Lavínia Cunha,31,Não Informado,81.4.157.601-10,PR,Azevedo de da Conceição,Sul,3,Arrojado,7928156.75,19,44,12,23,35,9,32121.68,Ativo
11536,Dr. Henrique Martins,73,Pendente,04.8.124.577-42,PR,Costa,Sul,16,Moderado,646995.19,6,26,27,4,10,17,5506.38,Pendente
11537,Lucas Novaes,48,F,68.6.971.242-55,SC,Rocha,Sul,10,Arrojado,1173646.5,27,55,38,14,25,13,4249.06,Ativo
11538,Vitor Nogueira,57,F,24.3.245.260-79,RJ,Vieira,Sudeste,13,Arrojado,3262267.82,12,56,10,21,22,3,13197.29,Ativo
11539,Letícia Lima,71,F,21.9.281.173-09,SP,Dias Alegre,Sudeste,8,Arrojado,3026702.13,18,17,24,8,6,7,28759.24,Inativo
11540,Stella das Neves,52,Não Informado,94.1.473.869-03,RS,Moreira do Amparo,Sul,15,Conservador,14667.3,21,3,4,4,8,38,142.85,Inativo
11541,Pietra Correia,60,F,01.9.756.308-23,SP,Pereira do Oeste,Sudeste,9,Arrojado,1644756.11,11,0,36,9,31,4,5301.02,Ativo
11542,Alexia Oliveira,75,Não Informado,54.0.773.374-96,SP,Aragão,Sudeste,1,Moderado,322832.68,14,31,28,8,14,10,2611.77,Pendente
11543,Dra. Ana Júlia Farias,40,Não Informado,58.8.653.592-69,SP,da Rosa,Sudeste,8,Conservador,185089.57,11,23,7,5,1,39,588.3,Ativo
11544,Diogo Aragão,22,Pendente,44.0.750.467-61,SP,Nunes,Sudeste,6,Conservador,3309.57,63,5,4,5,6,40,27.34,Ativo
11545,Kevin Santos,50,M,50.4.473.308-37,SP,Pires de Goiás,Sudeste,10,Arrojado,6570335.95,8,22,3,1,11,10,22344.06,Inativo
11546,Ana Laura Oliveira,39,F,51.5.760.780-60,PR,da Paz,Sul,11,Conservador,199824.53,43,39,42,8,17,12,1913.59,Inativo
11547,Emanuel Fogaça,47,Não Informado,30.5.335.263-02,RS,Barbosa,Sul,8,Conservador,134448.59,69,17,15,5,3,34,1067.73,Ativo
11548,Luiz Fernando Mendes,38,F,33.7.985.652-52,SP,Freitas,Sudeste,6,Conservador,100479.5,51,20,3,10,14,47,995.31,Pendente
11549,Marcos Vinicius Melo,36,Pendente,59.9.522.939-76,SP,Cardoso,Sudeste,3,Arrojado,7133509.35,28,52,23,10,24,3,24273.38,Inativo
11550,Marcela das Neves,80,F,72.1.759.654-81,SP,Cardoso,Sudeste,11,Arrojado,2688922.89,0,24,5,34,24,6,15593.96,Pendente
11551,Henrique Farias,21,Não Informado,42.7.229.416-43,RJ,Sales da Prata,Sudeste,17,Conservador,40347.01,19,36,5,2,5,40,108.77,Ativo
11552,Lavínia Dias,37,Não Informado,27.2.508.582-97,RJ,Ferreira,Sudeste,15,Conservador,134711.42,1,2,1,7,0,27,1107.91,Inativo
11553,Luana Pereira,45,M,49.3.923.153-41,SP,Souza Grande,Sudeste,13,Conservador,184245.31,0,18,22,8,15,43,525.75,Inativo
11554,Benjamin Araújo,50,M,60.3.205.794-17,SP,da Rocha de Ribeiro,Sudeste,1,Arrojado,5803706.13,28,59,24,16,39,17,17461.7,Ativo
11555,Luiz Fernando Porto,31,Não Informado,48.0.236.892-58,MA,Gonçalves de Pinto,Nordeste,5,Moderado,450353.0,16,8,0,7,6,1,1212.74,Inativo
11556,Enzo Santos,55,M,83.7.715.054-96,RJ,Aragão do Galho,Sudeste,1,Moderado,433786.38,6,5,19,6,20,1,3106.87,Ativo
11557,João Lucas Porto,71,Não Informado,66.1.258.228-69,RJ,Gomes,Sudeste,3,Arrojado,4165798.44,30,56,6,17,12,18,21648.65,Inativo
11558,Sra. Stephany Monteiro,28,Não Informado,27.6.242.666-95,SP,da Cruz da Prata,Sudeste,17,Moderado,329630.74,18,34,10,10,2,17,2048.08,Ativo
11559,Dr. Pedro Lucas Fernandes,31,Não Informado,33.8.253.862-87,SP,Castro,Sudeste,1,Conservador,28262.86,64,12,12,1,16,39,57.22,Ativo
11560,Emanuelly Dias,30,M,54.1.749.685-51,SC,Monteiro,Sul,3,Moderado,239429.02,30,24,37,8,9,19,1964.11,Ativo
11561,Rodrigo Ramos,69,Não Informado,33.8.393.024-63,SP,Silva Verde,Sudeste,2,Conservador,25618.15,34,35,3,6,2,27,182.32,Ativo
11562,Alexandre Costa,41,Pendente,99.7.869.327-06,SP,Barros da Prata,Sudeste,19,Conservador,70445.87,62,37,7,5,1,5,296.98,Ativo
11563,Sra. Isadora das Neves,43,F,80.4.244.516-46,MG,Vieira,Sudeste,17,Arrojado,9717362.9,5,57,22,39,8,4,80652.96,Inativo
11564,Dr. Levi Pereira,24,Não Informado,41.1.419.196-80,PR,Araújo,Sul,1,Arrojado,7102794.99,4,48,25,39,21,3,65382.04,Inativo
11565,Sra. Carolina Rocha,71,Pendente,42.4.797.463-72,MA,Silva,Nordeste,17,Moderado,772197.49,10,36,28,5,16,8,2772.95,Inativo
11566,Júlia Melo,52,M,50.4.157.187-24,SP,Souza Verde,Sudeste,4,Moderado,660786.47,18,34,38,10,16,1,3461.72,Ativo
11567,Catarina da Rosa,37,F,65.6.837.736-87,MG,Moreira,Sudeste,16,Arrojado,3049727.88,13,1,5,20,20,1,27792.28,Inativo
11568,Daniela Fernandes,29,Pendente,06.2.007.734-40,SP,Cardoso de Nogueira,Sudeste,8,Arrojado,2067198.22,12,22,15,4,34,19,16260.82,Ativo
11569,Amanda Fernandes,78,F,61.1.495.830-61,RS,Vieira de Caldeira,Sul,19,Moderado,332955.91,14,26,19,3,18,17,1771.24,Pendente
11570,Nina Lima,36,M,21.1.198.700-03,SP,Monteiro Grande,Sudeste,9,Arrojado,5849731.77,23,32,31,25,24,20,22153.18,Pendente
11571,João Lucas Silva,80,Não Informado,22.9.030.268-66,RJ,Ferreira,Sudeste,18,Conservador,134499.75,30,6,30,5,0,46,775.35,Ativo
11572,Gustavo Henrique Viana,38,Pendente,75.5.251.461-26,PR,Porto,Sul,17,Arrojado,2974838.54,25,44,6,39,30,2,18419.61,Ativo
11573,Sr. Caio Santos,52,F,13.7.320.357-94,TO,Castro,Norte,8,Moderado,746481.04,5,6,32,2,13,20,4157.61,Inativo
11574,Srta. Isabel Silveira,55,Não Informado,28.2.001.227-27,AL,Nogueira de Silveira,Nordeste,6,Conservador,24068.05,12,25,40,0,8,28,117.91,Pendente
11575,Sabrina Fernandes,68,F,30.0.397.543-91,SP,Campos da Prata,Sudeste,5,Moderado,528058.81,19,13,32,6,2,2,3742.29,Ativo
11576,João Pedro Martins,30,Não Informado,02.5.327.344-77,SP,Campos de Ferreira,Sudeste,17,Moderado,860883.47,7,10,38,8,13,19,8482.74,Inativo
11577,Luna Vieira,53,M,00.9.170.489-89,RJ,Lima de Costa,Sudeste,3,Moderado,728646.11,4,17,34,1,10,3,6236.27,Ativo
11578,Dr. Juan da Mota,29,M,71.8.834.547-35,SP,Oliveira,Sudeste,16,Moderado,228075.16,1,35,9,4,17,9,574.21,Inativo
11579,Kevin da Rosa,38,Não Informado,93.5.204.491-61,RJ,da Mata,Sudeste,19,Moderado,356956.61,7,14,36,4,9,0,1361.88,Ativo
11580,Dr. Marcelo Peixoto,49,Não Informado,28.4.331.633-29,SP,Dias Alegre,Sudeste,19,Arrojado,4589567.93,19,57,30,35,35,2,19372.53,Inativo
11581,Joana Peixoto,38,Pendente,71.1.035.532-24,SP,Ramos do Oeste,Sudeste,12,Moderado,250273.1,25,38,30,5,9,9,2383.2,Inativo
11582,Enzo Gabriel da Conceição,75,Não Informado,48.7.435.148-47,SP,Correia,Sudeste,1,Arrojado,6747550.11,21,47,5,24,34,1,62133.64,Ativo
11583,Raquel da Cunha,38,M,79.2.742.785-78,RJ,Martins da Prata,Sudeste,2,Arrojado,9765997.45,2,38,9,19,8,2,41818.09,Ativo
11584,João Gabriel Freitas,36,F,80.2.339.641-26,BA,Santos de Jesus,Nordeste,2,Moderado,513866.84,24,16,18,6,5,19,2064.37,Pendente
11585,Dra. Ana Luiza Viana,20,Pendente,74.0.337.981-02,SP,Campos das Pedras,Sudeste,9,Conservador,66161.46,8,2,3,0,16,5,584.08,Inativo
11586,Ryan da Cruz,63,Não Informado,58.5.796.936-08,AL,Peixoto de da Conceição,Nordeste,18,Conservador,66299.55,28,15,24,9,19,45,575.87,Ativo
11587,Maria Sophia Caldeira,66,Pendente,47.7.133.047-62,RJ,das Neves,Sudeste,6,Moderado,511680.7,14,22,16,10,14,1,3105.0,Pendente
11588,Antônio Moura,80,Pendente,32.2.117.635-02,MG,Alves da Serra,Sudeste,15,Moderado,362859.23,24,16,25,2,6,1,2193.3,Ativo
11589,Ryan Silva,50,Não Informado,43.9.939.117-09,RJ,Freitas,Sudeste,18,Conservador,137457.28,63,32,8,5,13,11,830.22,Ativo
11590,Srta. Brenda Rodrigues,61,Não Informado,40.9.032.268-55,RJ,Costela,Sudeste,10,Arrojado,6644977.47,17,16,12,12,21,16,21876.19,Inativo
11591,Samuel Rodrigues,32,Não Informado,67.4.305.291-43,SP,Viana do Campo,Sudeste,10,Arrojado,7460599.65,3,19,37,10,14,2,24235.57,Pendente
11592,Beatriz Monteiro,73,M,89.6.915.263-60,PE,Porto de Minas,Norte,12,Conservador,88022.36,15,32,15,7,4,36,231.26,Ativo
11593,Sr. Cauã Fogaça,19,Pendente,46.8.514.584-46,MT,Pires de Rezende,Centro-Oeste,4,Moderado,411427.74,10,6,33,3,14,14,1673.8,Ativo
11594,João Pedro da Paz,40,M,81.2.372.825-51,RJ,Lopes,Sudeste,8,Moderado,306894.99,5,37,30,6,11,14,1343.54,Ativo
11595,Luiz Miguel Barros,54,Não Informado,44.8.914.483-00,SP,da Conceição dos Dourados,Sudeste,12,Conservador,100445.17,35,3,22,2,20,23,610.98,Ativo
11596,Stephany Correia,25,Não Informado,42.9.857.296-02,SP,Silveira,Sudeste,4,Arrojado,1689709.04,6,10,28,1,13,17,12749.04,Ativo
11597,Ana Clara da Cunha,27,Não Informado,82.5.890.581-36,SP,Freitas,Sudeste,5,Conservador,68140.0,40,12,28,5,5,22,286.63,Ativo
11598,Dra. Emanuelly Azevedo,20,Não Informado,18.2.182.903-46,SP,Pinto,Sudeste,3,Conservador,32417.13,59,35,13,6,13,49,310.83,Ativo
11599,Srta. Natália Silva,71,F,92.4.249.458-53,RJ,Melo,Sudeste,11,Arrojado,8346342.57,28,56,33,25,11,7,67481.5,Ativo
11600,Sabrina Viana,31,Não Informado,17.7.975.904-51,MG,Gomes de da Rosa,Sudeste,12,Arrojado,6120755.61,19,16,17,3,1,1,16265.14,Ativo
11601,Gabriela Caldeira,59,M,85.4.639.730-91,RJ,Vieira da Mata,Sudeste,10,Arrojado,7168303.53,6,56,23,2,39,7,67294.96,Ativo
11602,Heitor Moreira,31,F,26.2.337.004-42,MG,da Luz do Galho,Sudeste,7,Arrojado,7562047.24,16,28,25,5,17,19,32899.92,Ativo
11603,Letícia Mendes,44,Pendente,62.1.607.646-98,SP,Porto Alegre,Sudeste,15,Arrojado,7710891.31,16,0,17,12,38,15,55651.79,Pendente
11604,Júlia Oliveira,44,Pendente,24.8.730.901-64,MG,Lima,Sudeste,19,Moderado,835264.93,11,12,9,7,18,1,7189.34,Ativo
11605,Clara Costela,68,Pendente,74.4.219.314-54,SP,Carvalho do Oeste,Sudeste,15,Arrojado,7978082.8,14,53,14,7,4,11,70822.61,Ativo
11606,Luigi da Rocha,51,M,26.4.812.349-05,SP,da Luz,Sudeste,19,Conservador,122348.37,59,40,20,6,2,26,756.52,Ativo
11607,Fernanda Barros,67,Não Informado,68.6.691.000-53,SP,Jesus,Sudeste,17,Moderado,943304.71,23,27,26,3,4,13,2056.39,Ativo
11608,Matheus Caldeira,68,Pendente,95.0.263.007-66,SP,Araújo,Norte,9,Moderado,823170.91,21,16,12,6,16,6,5321.12,Ativo
11609,Daniel Rezende,61,Não Informado,55.3.202.870-20,RJ,Moraes,Sudeste,16,Moderado,577165.4,26,22,30,10,3,19,1284.53,Inativo
11610,Ana Lívia Costela,39,Pendente,23.0.729.226-83,SP,Lopes,Sudeste,7,Moderado,851301.49,22,39,34,3,13,15,3096.96,Pendente
11611,Lívia Pereira,65,F,33.4.300.941-51,SP,Freitas do Galho,Sudeste,7,Conservador,159259.79,12,21,9,8,2,41,1015.36,Inativo
11612,Miguel Pinto,41,F,69.6.137.227-93,MG,da Cunha,Nordeste,18,Conservador,71342.15,19,17,38,3,8,35,445.8,Inativo
11613,Sr. Renan Silva,67,Não Informado,81.7.942.064-77,SC,Araújo de Azevedo,Sul,16,Arrojado,7109821.05,26,9,25,19,30,12,49251.64,Inativo
11614,Ana Beatriz Nascimento,63,Pendente,35.8.827.902-47,RJ,Gomes,Sudeste,11,Moderado,843093.42,1,33,31,9,7,0,4999.73,Ativo
11615,Sr. Bernardo Costela,46,Não Informado,69.8.331.834-09,PE,Moraes,Nordeste,18,Arrojado,9969476.58,5,48,23,25,31,13,50147.5,Inativo
11616,Fernando Gonçalves,80,Não Informado,00.2.833.581-30,SP,Rezende,Sudeste,5,Moderado,651719.93,5,16,9,1,10,3,5503.15,Ativo
11617,Paulo da Costa,69,Pendente,35.4.484.864-36,SP,Pereira,Sudeste,4,Conservador,46162.18,66,37,6,3,8,36,164.38,Ativo
11618,Dr. João Guilherme Peixoto,49,M,60.9.864.652-08,MG,Sales do Norte,Sudeste,5,Moderado,501098.18,6,5,3,9,18,10,4924.76,Ativo
11619,Ana Beatriz Pires,50,M,13.2.799.613-86,PR,Campos,Sul,14,Conservador,154882.08,16,37,36,8,3,15,856.6,Inativo
11620,Miguel Moura,31,Pendente,14.4.795.033-07,SP,Rocha da Praia,Sudeste,4,Conservador,143652.63,18,15,33,9,20,49,900.14,Ativo
11621,Marcela Costela,55,Pendente,71.7.865.509-70,DF,Porto da Prata,Centro-Oeste,19,Conservador,59033.08,59,13,37,2,5,5,459.13,Inativo
11622,Srta. Laís Carvalho,71,F,55.3.347.757-81,BA,Ribeiro,Nordeste,16,Moderado,326093.85,19,2,21,5,13,0,1273.54,Ativo
11623,Renan Monteiro,19,F,88.5.947.472-84,PR,Cavalcanti de Minas,Sul,16,Moderado,282926.52,17,13,34,7,10,8,1040.88,Ativo
11624,Sra. Maria Cecília Cardoso,56,F,03.7.113.387-47,SP,Melo de Santos,Sudeste,1,Moderado,580133.1,10,4,35,9,11,14,1871.59,Ativo
11625,João Guilherme Vieira,72,M,02.2.534.884-53,AM,Souza,Norte,4,Conservador,75809.74,31,12,17,9,1,48,416.68,Ativo
11626,Beatriz Duarte,23,M,48.0.663.911-70,CE,Rezende,Nordeste,19,Conservador,172612.69,45,21,11,8,15,18,618.99,Inativo
11627,Benício Santos,54,Pendente,60.9.546.154-50,RS,Campos de Moreira,Sul,17,Arrojado,5669677.36,4,27,27,0,32,19,35181.65,Ativo
11628,João Felipe Nunes,52,M,74.1.132.965-70,RJ,Cavalcanti,Nordeste,11,Moderado,567022.93,4,3,33,6,12,12,5445.13,Inativo
11629,Anthony Ferreira,38,F,40.3.325.337-86,MG,Campos de Gonçalves,Sudeste,4,Conservador,107253.87,44,33,23,9,12,33,593.39,Inativo
11630,Milena Melo,74,Não Informado,68.4.806.217-02,RJ,Silveira Alegre,Sudeste,11,Arrojado,2242524.5,23,52,21,35,7,18,13693.27,Ativo
11631,Alícia Caldeira,73,Não Informado,18.5.630.987-80,ES,Pires,Sudeste,10,Conservador,39334.21,61,11,20,8,16,41,120.68,Pendente
11632,Kamilly Campos,72,F,10.9.875.680-00,RS,Pereira do Oeste,Sul,3,Arrojado,1304258.52,24,31,5,34,0,1,4422.72,Ativo
11633,Benjamin da Conceição,64,Não Informado,47.3.634.912-32,ES,Gonçalves de da Luz,Sudeste,18,Moderado,746336.99,4,30,10,7,7,0,5040.25,Ativo
11634,Vitória Santos,63,Pendente,06.4.631.477-70,PR,Porto,Centro-Oeste,9,Conservador,199823.32,17,16,30,8,10,41,680.15,Ativo
11635,Beatriz Duarte,43,Não Informado,23.6.298.170-33,MG,Freitas,Sudeste,3,Moderado,992342.92,2,40,18,6,11,11,8255.84,Inativo
11636,Bryan da Conceição,26,Não Informado,95.1.291.028-43,SP,Aragão da Praia,Sudeste,14,Conservador,22205.41,47,1,37,4,0,8,157.89,Ativo
11637,Dra. Bruna Costela,56,F,23.1.412.788-90,SP,Nogueira Verde,Sudeste,2,Arrojado,7954087.31,21,26,9,4,6,15,37657.49,Inativo
11638,João Pedro Cunha,40,Não Informado,33.1.027.116-18,DF,Castro,Centro-Oeste,7,Arrojado,8113424.8,28,14,9,34,22,17,41389.28,Inativo
11639,Danilo Cavalcanti,21,F,98.0.292.664-72,RJ,Silva do Amparo,Sudeste,14,Moderado,864777.84,11,20,4,3,9,11,2222.15,Ativo
11640,Antônio da Conceição,40,Não Informado,60.4.143.668-24,RS,Costela do Galho,Sul,12,Moderado,636261.52,26,28,8,6,4,17,5766.8,Ativo
11641,Marcos Vinicius Aragão,60,Não Informado,56.7.530.370-71,SP,Costa,Sudeste,13,Moderado,655169.9,13,10,2,9,2,0,2296.63,Ativo
11642,Olivia Silveira,50,Não Informado,59.9.607.710-83,SP,da Mota da Praia,Sudeste,9,Moderado,968605.43,20,8,36,7,16,11,2694.95,Pendente
11643,Diogo Monteiro,35,M,29.5.858.822-05,SP,Pereira,Sudeste,8,Conservador,54635.01,36,14,5,1,19,16,510.54,Inativo
11644,Sabrina Gomes,45,F,29.3.363.382-50,GO,Souza de Silveira,Centro-Oeste,6,Arrojado,7656172.97,4,10,37,32,1,8,23212.75,Inativo
11645,Dra. Bianca Jesus,74,M,52.3.063.736-63,SP,Costa do Galho,Sudeste,5,Arrojado,8519731.9,30,57,21,11,37,17,68654.09,Ativo
11646,Ana Sophia da Rosa,78,Pendente,71.0.928.748-36,SP,Costa,Sudeste,2,Moderado,332853.27,22,9,5,1,7,15,2382.73,Ativo
11647,Brenda da Paz,19,M,44.0.890.143-10,RS,Vieira,Sul,13,Conservador,102306.0,21,4,21,7,2,19,444.2,Inativo
11648,Pedro das Neves,63,Pendente,37.4.261.650-19,SP,Ramos,Sudeste,17,Moderado,936831.89,4,25,23,5,2,10,7338.92,Inativo
11649,Bryan da Rocha,57,Não Informado,87.0.530.266-80,PE,Barros de Moura,Nordeste,10,Conservador,27476.32,46,37,27,7,6,31,207.17,Pendente
11650,Gustavo Henrique Araújo,57,M,47.0.918.047-40,MT,Jesus do Amparo,Centro-Oeste,6,Conservador,23151.28,5,38,28,7,0,27,215.15,Pendente
11651,Sr. Diego Gonçalves,18,F,41.5.558.077-20,RS,da Paz,Sul,12,Arrojado,2593910.49,27,19,26,2,32,15,19071.39,Inativo
11652,Amanda Rocha,67,M,22.9.314.037-76,SP,da Cruz,Sudeste,16,Arrojado,8310382.27,14,51,27,37,0,17,19715.95,Inativo
11653,Fernanda Costa,62,F,87.2.428.295-26,MG,Cavalcanti do Sul,Sudeste,18,Conservador,124991.68,13,46,12,6,14,16,668.82,Inativo
11654,Ana Luiza Ribeiro,40,Pendente,33.9.167.633-77,TO,Silva de Peixoto,Norte,19,Moderado,499602.06,26,19,25,7,10,9,1442.01,Ativo
11655,Sr. Ryan Nascimento,37,F,19.5.620.708-24,SP,Almeida,Sudeste,1,Arrojado,1944512.56,9,9,13,1,14,14,8298.74,Inativo
11656,Dr. Joaquim Sales,75,F,96.7.495.729-44,PR,Cunha do Amparo,Sul,8,Arrojado,2004492.58,10,31,14,18,33,4,16385.97,Inativo
11657,Sr. Lucas Gabriel da Rosa,49,M,46.8.981.957-27,RJ,da Rocha de da Cunha,Sudeste,7,Arrojado,9087217.94,1,45,33,28,7,15,52832.39,Ativo
11658,Dra. Isabel da Paz,57,F,12.6.953.692-39,PR,da Conceição de Fernandes,Sul,18,Arrojado,3156599.21,4,3,9,6,17,3,21806.92,Pendente
11659,Miguel Ribeiro,40,Não Informado,55.4.565.075-01,PI,da Cruz,Nordeste,10,Conservador,148176.52,43,6,34,6,8,35,454.86,Pendente
11660,Maria Sophia Lopes,69,Pendente,75.8.089.866-72,RJ,Gonçalves,Sudeste,18,Conservador,119686.81,0,8,25,8,11,28,524.47,Inativo
11661,Eduarda Peixoto,46,Pendente,90.5.943.939-22,SP,Barbosa,Sudeste,15,Moderado,225139.41,4,21,6,4,12,7,945.7,Pendente
11662,Ana Luiza da Conceição,76,Pendente,23.4.676.915-01,SP,Silva da Praia,Sudeste,15,Arrojado,6817233.68,1,21,37,4,26,10,56337.73,Pendente
11663,Vinicius Barros,66,M,80.9.579.694-81,SP,Rodrigues,Sudeste,13,Arrojado,7715269.18,6,31,38,24,31,6,24634.98,Ativo
11664,Maria Julia Moraes,68,F,10.0.894.079-89,SP,Santos,Sudeste,4,Arrojado,9788954.4,21,20,16,22,18,9,31398.53,Pendente
11665,Dra. Lorena Aragão,49,M,36.8.696.534-88,RS,Ferreira do Norte,Sul,9,Arrojado,8103040.82,27,39,0,28,34,0,18411.59,Ativo
